0.543043    4.056052    0.501308    338.935203
0.357544    3.151697    0.648033    77.712917
0.432362    6.380003    0.928382    189.833008
0.420626    4.306198    0.277672    43.643282
0.198823    1.554304    0.739323    213.062872
0.277638    3.089442    0.473606    158.849563
0.345160    2.831824    0.242395    43.589943
0.281186    1.958487    0.803439    141.222340
