   0.249   1.950  -0.490   2.269         4.777      4.686
   0.249   1.950  -0.490   2.443         4.970     10.619
   0.249   1.950  -0.490   2.618         4.959     25.101
   0.249   1.950  -0.490   2.793         4.390     80.162
   0.249   1.950  -0.490   2.967         2.044    621.610
   0.249   1.950  -0.490   3.142        -2.077  -1314.461
   0.249   1.950  -0.490   3.316         2.044    621.610
   0.249   1.950  -0.490   3.491         4.390     80.162
   0.249   1.950  -0.490   3.665         4.959     25.101
   0.249   1.950  -0.490   3.840         4.970     10.619
   0.249   1.950  -0.490   4.014         4.777      4.686
   0.249   1.950  -0.490   4.189         4.506      1.417
   0.249   1.950  -0.490   4.363         4.216     -0.756
   0.249   1.950  -0.490   4.538         3.934     -2.366
   0.249   1.950  -0.490   4.712         3.676     -3.636
   0.249   1.950  -0.490   4.887         3.447     -4.670
   0.249   1.950  -0.490   5.061         3.249     -5.521
   0.249   1.950  -0.490   5.236         3.082     -6.223
   0.249   1.950  -0.490   5.411         2.945     -6.795
   0.249   1.950  -0.490   5.585         2.836     -7.250
   0.249   1.950  -0.490   5.760         2.754     -7.596
   0.249   1.950  -0.490   5.934         2.696     -7.840
   0.249   1.950  -0.490   6.109         2.661     -7.985
   0.249   1.950  -0.490   6.283         2.650     -8.033
   0.450   2.800  -0.200   1.571         0.000        nan
   0.450   2.800  -0.300   1.571         1.095    -17.448
   0.450   2.800  -0.400   1.571         1.054     -6.667
   0.450   2.800  -0.500   1.571         0.922     -6.758
   0.450   2.800  -0.600   1.571         0.772     -6.837
   0.450   2.800  -0.700   1.571         0.634     -6.904
   0.450   2.800  -0.800   1.571         0.518     -6.964
   0.450   2.800  -0.900   1.571         0.422     -7.022
   0.450   2.800  -1.000   1.571         0.346     -7.076
   0.450   2.800  -1.100   1.571         0.284     -7.135
   0.450   2.800  -1.200   1.571         0.234     -7.191
   0.450   2.800  -1.300   1.571         0.194     -7.244
   0.460   3.300  -0.200   1.571         0.000        nan
   0.460   3.300  -0.300   1.571         0.790    -34.895
   0.460   3.300  -0.400   1.571         0.808     -5.927
   0.460   3.300  -0.500   1.571         0.727     -6.091
   0.460   3.300  -0.600   1.571         0.617     -6.236
   0.460   3.300  -0.700   1.571         0.512     -6.349
   0.460   3.300  -0.800   1.571         0.420     -6.446
   0.460   3.300  -0.900   1.571         0.345     -6.534
   0.460   3.300  -1.000   1.571         0.283     -6.612
   0.460   3.300  -1.100   1.571         0.234     -6.693
   0.460   3.300  -1.200   1.571         0.194     -6.769
   0.460   3.300  -1.300   1.571         0.161     -6.839
   0.460   3.700  -0.200   1.571         0.000        nan
   0.460   3.700  -0.300   1.571         0.000        nan
   0.460   3.700  -0.400   1.571         0.728     -4.564
   0.460   3.700  -0.500   1.571         0.662     -4.942
   0.460   3.700  -0.600   1.571         0.564     -5.209
   0.460   3.700  -0.700   1.571         0.467     -5.411
   0.460   3.700  -0.800   1.571         0.383     -5.579
   0.460   3.700  -0.900   1.571         0.313     -5.725
   0.460   3.700  -1.000   1.571         0.257     -5.854
   0.460   3.700  -1.100   1.571         0.211     -5.979
   0.460   3.700  -1.200   1.571         0.175     -6.094
   0.460   3.700  -1.300   1.571         0.145     -6.200
   0.350   2.300  -0.200   1.571         3.036     -5.485
   0.350   2.300  -0.300   1.571         2.711     -5.061
   0.350   2.300  -0.400   1.571         2.263     -5.432
   0.350   2.300  -0.500   1.571         1.809     -5.670
   0.350   2.300  -0.600   1.571         1.426     -5.863
   0.350   2.300  -0.700   1.571         1.122     -6.035
   0.350   2.300  -0.800   1.571         0.886     -6.193
   0.350   2.300  -0.900   1.571         0.704     -6.341
   0.350   2.300  -1.000   1.571         0.564     -6.477
   0.350   2.300  -1.100   1.571         0.454     -6.615
   0.350   2.300  -1.200   1.571         0.369     -6.745
   0.350   2.300  -1.300   1.571         0.302     -6.869
   0.360   2.700  -0.200   1.571         2.409     -6.164
   0.360   2.700  -0.300   1.571         2.215     -4.308
   0.360   2.700  -0.400   1.571         1.880     -4.769
   0.360   2.700  -0.500   1.571         1.516     -5.056
   0.360   2.700  -0.600   1.571         1.201     -5.282
   0.360   2.700  -0.700   1.571         0.948     -5.477
   0.360   2.700  -0.800   1.571         0.751     -5.653
   0.360   2.700  -0.900   1.571         0.599     -5.814
   0.360   2.700  -1.000   1.571         0.481     -5.961
   0.360   2.700  -1.100   1.571         0.390     -6.105
   0.360   2.700  -1.200   1.571         0.318     -6.241
   0.360   2.700  -1.300   1.571         0.261     -6.367
