   0.350   2.300  -1.000   1.571        -0.566     -5.650
   0.350   2.300  -1.100   1.571        -0.439     -5.739
   0.350   2.300  -1.200   1.571        -0.343     -5.834
   0.350   2.300  -1.300   1.571        -0.269     -5.932
   0.360   2.700  -0.300   1.571        -1.748     -8.077
   0.360   2.700  -0.400   1.571        -1.885     -5.902
   0.360   2.700  -0.500   1.571        -1.573     -5.399
   0.360   2.700  -0.600   1.571        -1.231     -5.252
   0.360   2.700  -0.700   1.571        -0.945     -5.232
   0.360   2.700  -0.800   1.571        -0.724     -5.270
   0.360   2.700  -0.900   1.571        -0.557     -5.336
   0.360   2.700  -1.000   1.571        -0.431     -5.413
   0.360   2.700  -1.100   1.571        -0.337     -5.507
   0.360   2.700  -1.200   1.571        -0.265     -5.603
   0.360   2.700  -1.300   1.571        -0.210     -5.699
   0.360   3.000  -0.300   1.571        -1.663     -6.456
   0.360   3.000  -0.400   1.571        -1.704     -4.833
   0.360   3.000  -0.500   1.571        -1.391     -4.515
   0.360   3.000  -0.600   1.571        -1.073     -4.476
   0.360   3.000  -0.700   1.571        -0.816     -4.534
   0.360   3.000  -0.800   1.571        -0.621     -4.630
   0.360   3.000  -0.900   1.571        -0.475     -4.742
   0.360   3.000  -1.000   1.571        -0.366     -4.857
   0.360   3.000  -1.100   1.571        -0.285     -4.980
   0.360   3.000  -1.200   1.571        -0.224     -5.101
   0.360   3.000  -1.300   1.571        -0.177     -5.217
   0.250   1.700  -0.200   1.571        -9.708     -3.964
   0.250   1.700  -0.300   1.571        -7.718     -2.977
   0.250   1.700  -0.400   1.571        -5.434     -2.857
   0.250   1.700  -0.500   1.571        -3.766     -2.935
   0.250   1.700  -0.600   1.571        -2.630     -3.081
   0.250   1.700  -0.700   1.571        -1.862     -3.253
   0.250   1.700  -0.800   1.571        -1.338     -3.433
   0.250   1.700  -0.900   1.571        -0.975     -3.614
   0.250   1.700  -1.000   1.571        -0.721     -3.792
   0.250   1.700  -1.100   1.571        -0.540     -3.975
   0.250   1.700  -1.200   1.571        -0.409     -4.154
   0.250   1.700  -1.300   1.571        -0.313     -4.329
   0.250   1.900  -0.200   1.571        -8.449     -3.219
   0.250   1.900  -0.300   1.571        -6.584     -2.489
   0.250   1.900  -0.400   1.571        -4.596     -2.463
   0.250   1.900  -0.500   1.571        -3.172     -2.591
   0.250   1.900  -0.600   1.571        -2.211     -2.764
   0.250   1.900  -0.700   1.571        -1.566     -2.951
   0.250   1.900  -0.800   1.571        -1.127     -3.138
   0.250   1.900  -0.900   1.571        -0.824     -3.320
   0.250   1.900  -1.000   1.571        -0.611     -3.494
   0.250   1.900  -1.100   1.571        -0.460     -3.668
   0.250   1.900  -1.200   1.571        -0.350     -3.836
   0.250   1.900  -1.300   1.571        -0.269     -3.996
   0.250   2.200  -0.200   1.571        -8.039     -1.422
   0.250   2.200  -0.300   1.571        -5.892     -1.178
   0.250   2.200  -0.400   1.571        -3.977     -1.383
   0.250   2.200  -0.500   1.571        -2.685     -1.654
   0.250   2.200  -0.600   1.571        -1.843     -1.925
   0.250   2.200  -0.700   1.571        -1.291     -2.179
   0.250   2.200  -0.800   1.571        -0.922     -2.414
   0.250   2.200  -0.900   1.571        -0.671     -2.631
   0.250   2.200  -1.000   1.571        -0.497     -2.828
   0.250   2.200  -1.100   1.571        -0.374     -3.017
   0.250   2.200  -1.200   1.571        -0.285     -3.193
   0.250   2.200  -1.300   1.571        -0.220     -3.356
   0.130   1.200  -0.200   1.571        -5.004     23.386
   0.130   1.200  -0.300   1.571        -1.538     37.382
   0.130   1.200  -0.400   1.571        -0.271    117.551
   0.130   1.200  -0.500   1.571         0.181   -106.463
   0.130   1.200  -0.600   1.571         0.320    -39.117
   0.130   1.200  -0.700   1.571         0.338    -25.326
   0.130   1.200  -0.800   1.571         0.310    -19.560
   0.130   1.200  -0.900   1.571         0.270    -16.477
   0.130   1.200  -1.000   1.571         0.228    -14.603
   0.130   1.200  -1.100   1.571         0.191    -13.382
   0.130   1.200  -1.200   1.571         0.159    -12.540
   0.130   1.200  -1.300   1.571         0.132    -11.940
   0.170   1.400  -0.200   1.571       -13.974      2.897
   0.170   1.400  -0.300   1.571        -8.120      2.657
   0.170   1.400  -0.400   1.571        -4.820      2.373
   0.170   1.400  -0.500   1.571        -2.961      2.128
   0.170   1.400  -0.600   1.571        -1.881      1.926
   0.170   1.400  -0.700   1.571        -1.232      1.763
   0.170   1.400  -0.800   1.571        -0.829      1.631
   0.170   1.400  -0.900   1.571        -0.570      1.525
   0.170   1.400  -1.000   1.571        -0.401      1.441
   0.170   1.400  -1.100   1.571        -0.287      1.366
   0.170   1.400  -1.200   1.571        -0.209      1.304
   0.170   1.400  -1.300   1.571        -0.154      1.254
   0.180   1.600  -0.200   1.571       -13.339      2.602
   0.180   1.600  -0.300   1.571        -7.785      2.172
   0.180   1.600  -0.400   1.571        -4.647      1.753
   0.180   1.600  -0.500   1.571        -2.877      1.401
   0.180   1.600  -0.600   1.571        -1.845      1.110
   0.180   1.600  -0.700   1.571        -1.221      0.868
   0.180   1.600  -0.800   1.571        -0.830      0.664
   0.180   1.600  -0.900   1.571        -0.579      0.491
   0.180   1.600  -1.000   1.571        -0.412      0.345
   0.180   1.600  -1.100   1.571        -0.299      0.212
   0.180   1.600  -1.200   1.571        -0.220      0.096
   0.180   1.600  -1.300   1.571        -0.165     -0.006
