   0.350   2.300  -0.800   1.571         2.054     -8.398
   0.350   2.300  -0.900   1.571         1.492     -8.411
   0.350   2.300  -1.000   1.571         1.104     -8.433
   0.350   2.300  -1.100   1.571         0.830     -8.470
   0.350   2.300  -1.200   1.571         0.634     -8.511
   0.350   2.300  -1.300   1.571         0.490     -8.555
   0.360   2.700  -0.300   1.571        11.928     -8.362
   0.360   2.700  -0.400   1.571         7.910     -7.821
   0.360   2.700  -0.500   1.571         5.245     -7.641
   0.360   2.700  -0.600   1.571         3.556     -7.574
   0.360   2.700  -0.700   1.571         2.471     -7.558
   0.360   2.700  -0.800   1.571         1.757     -7.569
   0.360   2.700  -0.900   1.571         1.275     -7.595
   0.360   2.700  -1.000   1.571         0.943     -7.628
   0.360   2.700  -1.100   1.571         0.709     -7.674
   0.360   2.700  -1.200   1.571         0.541     -7.723
   0.360   2.700  -1.300   1.571         0.419     -7.773
   0.360   3.000  -0.300   1.571        11.880     -6.979
   0.360   3.000  -0.400   1.571         7.770     -6.540
   0.360   3.000  -0.500   1.571         5.088     -6.431
   0.360   3.000  -0.600   1.571         3.411     -6.422
   0.360   3.000  -0.700   1.571         2.347     -6.454
   0.360   3.000  -0.800   1.571         1.655     -6.506
   0.360   3.000  -0.900   1.571         1.193     -6.568
   0.360   3.000  -1.000   1.571         0.877     -6.632
   0.360   3.000  -1.100   1.571         0.656     -6.706
   0.360   3.000  -1.200   1.571         0.498     -6.779
   0.360   3.000  -1.300   1.571         0.384     -6.851
   0.250   1.700  -0.200   1.571        84.413     -6.903
   0.250   1.700  -0.300   1.571        46.976     -6.623
   0.250   1.700  -0.400   1.571        27.658     -6.581
   0.250   1.700  -0.500   1.571        17.141     -6.614
   0.250   1.700  -0.600   1.571        11.082     -6.679
   0.250   1.700  -0.700   1.571         7.418     -6.761
   0.250   1.700  -0.800   1.571         5.113     -6.852
   0.250   1.700  -0.900   1.571         3.614     -6.947
   0.250   1.700  -1.000   1.571         2.609     -7.041
   0.250   1.700  -1.100   1.571         1.919     -7.145
   0.250   1.700  -1.200   1.571         1.436     -7.246
   0.250   1.700  -1.300   1.571         1.090     -7.346
   0.250   1.900  -0.200   1.571        82.098     -5.869
   0.250   1.900  -0.300   1.571        45.307     -5.657
   0.250   1.900  -0.400   1.571        26.501     -5.658
   0.250   1.900  -0.500   1.571        16.343     -5.723
   0.250   1.900  -0.600   1.571        10.528     -5.815
   0.250   1.900  -0.700   1.571         7.030     -5.917
   0.250   1.900  -0.800   1.571         4.838     -6.024
   0.250   1.900  -0.900   1.571         3.416     -6.132
   0.250   1.900  -1.000   1.571         2.465     -6.237
   0.250   1.900  -1.100   1.571         1.814     -6.348
   0.250   1.900  -1.200   1.571         1.358     -6.456
   0.250   1.900  -1.300   1.571         1.032     -6.560
   0.250   2.200  -0.200   1.571        82.583     -3.749
   0.250   2.200  -0.300   1.571        44.004     -3.726
   0.250   2.200  -0.400   1.571        25.055     -3.863
   0.250   2.200  -0.500   1.571        15.132     -4.034
   0.250   2.200  -0.600   1.571         9.589     -4.210
   0.250   2.200  -0.700   1.571         6.320     -4.382
   0.250   2.200  -0.800   1.571         4.305     -4.546
   0.250   2.200  -0.900   1.571         3.015     -4.701
   0.250   2.200  -1.000   1.571         2.162     -4.846
   0.250   2.200  -1.100   1.571         1.583     -4.990
   0.250   2.200  -1.200   1.571         1.181     -5.126
   0.250   2.200  -1.300   1.571         0.895     -5.254
   0.130   1.200  -0.200   1.571       600.928      0.079
   0.130   1.200  -0.300   1.571       272.166     -0.419
   0.130   1.200  -0.400   1.571       140.562     -0.850
   0.130   1.200  -0.500   1.571        79.297     -1.224
   0.130   1.200  -0.600   1.571        47.727     -1.551
   0.130   1.200  -0.700   1.571        30.199     -1.844
   0.130   1.200  -0.800   1.571        19.891     -2.107
   0.130   1.200  -0.900   1.571        13.541     -2.346
   0.130   1.200  -1.000   1.571         9.478     -2.563
   0.130   1.200  -1.100   1.571         6.793     -2.771
   0.130   1.200  -1.200   1.571         4.969     -2.963
   0.130   1.200  -1.300   1.571         3.701     -3.143
   0.170   1.400  -0.200   1.571       285.353     -2.901
   0.170   1.400  -0.300   1.571       140.729     -3.067
   0.170   1.400  -0.400   1.571        76.796     -3.279
   0.170   1.400  -0.500   1.571        45.032     -3.495
   0.170   1.400  -0.600   1.571        27.887     -3.705
   0.170   1.400  -0.700   1.571        18.032     -3.905
   0.170   1.400  -0.800   1.571        12.079     -4.095
   0.170   1.400  -0.900   1.571         8.334     -4.275
   0.170   1.400  -1.000   1.571         5.895     -4.443
   0.170   1.400  -1.100   1.571         4.262     -4.611
   0.170   1.400  -1.200   1.571         3.139     -4.770
   0.170   1.400  -1.300   1.571         2.351     -4.921
   0.180   1.600  -0.200   1.571       236.743     -1.934
   0.180   1.600  -0.300   1.571       115.263     -2.195
   0.180   1.600  -0.400   1.571        62.323     -2.477
   0.180   1.600  -0.500   1.571        36.319     -2.746
   0.180   1.600  -0.600   1.571        22.401     -2.995
   0.180   1.600  -0.700   1.571        14.451     -3.225
   0.180   1.600  -0.800   1.571         9.669     -3.438
   0.180   1.600  -0.900   1.571         6.669     -3.635
   0.180   1.600  -1.000   1.571         4.721     -3.816
   0.180   1.600  -1.100   1.571         3.416     -3.993
   0.180   1.600  -1.200   1.571         2.521     -4.158
   0.180   1.600  -1.300   1.571         1.892     -4.313
